x,y,spatial_cluster
2755.28955078125,43.05521011352539,2
14162.4345703125,38.69721221923828,2
5997.83056640625,39.08019256591797,4
8864.7734375,55.202247619628906,2
13933.005859375,46.686176300048835,2
10381.1787109375,50.00368881225586,4
10415.9462890625,49.46354675292969,4
11661.00390625,40.123531341552734,5
517.1756591796875,55.94195938110351,2
2709.78173828125,58.626441955566406,2
3102.5654296875,72.07437133789062,2
9023.453125,50.594818115234375,1
12794.5576171875,56.75033950805664,5
12886.298828125,46.86503219604492,1
14021.908203125,46.00644302368164,2
581.3790283203125,41.161903381347656,2
1405.5147705078125,43.06629180908203,2
1446.8294677734375,52.89988708496094,2
2524.880615234375,45.71352767944336,2
6835.36083984375,74.41741180419922,4
12046.7109375,49.254844665527344,5
12762.75,40.2287483215332,1
832.8038330078125,41.52381134033203,2
1685.942138671875,46.28354263305664,2
2976.51513671875,43.87177658081055,2
3455.991943359375,54.664405822753906,2
7831.27783203125,49.545551300048835,2
10150.375,61.04586410522461,1
12155.7451171875,56.716312408447266,5
12660.5166015625,35.8190803527832,4
13710.9404296875,45.99799346923828,2
858.8356323242188,53.528072357177734,2
1238.1448974609375,55.38382339477539,2
1920.9361572265625,58.66753387451172,2
4900.55712890625,59.6063232421875,0
9217.9033203125,45.45930862426758,1
10702.7783203125,71.1025619506836,5
10881.9326171875,46.13434982299805,5
13663.6474609375,51.566429138183594,2
14310.54296875,45.08776092529297,1
1970.459716796875,43.76360321044922,2
2855.63916015625,50.27022171020508,2
4104.201171875,46.737518310546875,4
5725.8310546875,55.42301940917969,2
7980.1787109375,50.28123092651367,2
996.5521850585936,62.449462890625,2
3405.759765625,55.97510910034179,1
6781.04150390625,43.4963493347168,4
8291.513671875,49.36711120605469,1
8556.0068359375,54.35198593139648,2
8808.9921875,52.49895858764648,2
9447.9267578125,55.33124923706055,1
11415.1708984375,51.22968673706055,5
3034.160888671875,53.26515197753906,2
3913.961181640625,74.7371597290039,4
5640.55859375,65.05270385742188,3
7152.99462890625,59.87234115600586,2
7232.6201171875,44.416770935058594,4
10080.904296875,52.96051406860351,1
12631.349609375,62.54664993286133,4
428.8663024902344,53.212120056152344,2
584.7227783203125,67.51576232910156,2
885.8959350585938,45.654273986816406,2
4776.42724609375,50.26449966430664,1
12324.859375,36.72762298583984,5
13472.8837890625,62.1419792175293,1
13514.205078125,55.6515007019043,2
13809.1142578125,64.47563934326172,1
10629.0341796875,58.056671142578125,5
10747.13671875,58.50766372680664,5
11464.5888671875,53.129981994628906,5
13829.1826171875,56.81218719482422,1
13849.62109375,52.829299926757805,1
13982.19140625,55.7107048034668,1
1146.8177490234375,59.001468658447266,2
1305.9056396484375,53.03744125366211,2
7616.1533203125,59.40203857421875,2
7683.18310546875,63.93407440185547,2
10659.564453125,45.18497467041016,5
11717.115234375,83.00933837890625,5
462.2248229980469,56.48631286621094,2
4562.6728515625,47.80943298339844,4
5217.9580078125,61.92314529418945,4
6224.90771484375,55.91397857666016,4
7118.0634765625,82.1884536743164,2
9652.2529296875,82.59825134277344,1
9914.396484375,52.92250061035156,1
12593.77734375,51.804054260253906,1
13585.4169921875,59.277366638183594,1
1562.6019287109375,65.47903442382812,2
3863.033203125,66.72425079345703,4
6027.08740234375,65.49699401855469,4
6285.2001953125,79.2031478881836,4
7890.0791015625,74.44601440429688,2
8987.5712890625,52.500885009765625,1
613.6124877929688,53.150001525878906,2
2007.7137451171875,52.68549728393555,2
4139.09521484375,55.443603515625,4
7481.19482421875,55.480228424072266,2
12091.814453125,51.311012268066406,5
13903.248046875,58.46482849121094,1
14051.6826171875,58.35714340209961,1
9137.255859375,60.40632629394531,4
9181.2001953125,57.14303970336913,4
9535.802734375,61.13849639892578,1
12413.1015625,63.97907638549805,5
2619.701904296875,67.71400451660156,2
6121.8310546875,49.74005889892578,4
6334.603515625,57.08699035644531,4
10204.6865234375,52.4782600402832,2
755.09521484375,70.02169036865234,2
4977.89404296875,55.49665069580078,1
5806.96044921875,63.3325080871582,2
7281.69775390625,62.69768905639648,4
11565.4541015625,60.54525375366211,5
1270.2911376953125,77.58325958251953,2
2080.1845703125,59.56807327270508,2
2412.54052734375,68.2651138305664,2
3560.956298828125,64.81427001953125,4
3784.597900390625,64.08553314208984,2
6694.46435546875,58.91792297363281,4
11863.4091796875,67.10954284667969,5
13190.9404296875,60.78479766845703,5
2352.59716796875,66.73540496826172,2
3605.552734375,63.15436935424805,4
5319.9267578125,61.30424499511719,4
8187.115234375,65.22835540771484,2
12716.1201171875,62.04878234863281,4
14093.869140625,61.92351150512695,1
14323.0791015625,70.32402038574219,2
1392.3199462890625,69.52705383300781,2
2259.648193359375,70.6247787475586,2
3212.930419921875,56.75945281982422,2
4712.3671875,53.201053619384766,5
6995.6015625,55.11458206176758,2
8651.49609375,63.52773666381836,2
11926.1962890625,75.82794952392578,5
13367.45703125,57.42819595336913,1
714.482177734375,65.393798828125,2
2306.584228515625,64.94641876220703,2
5347.400390625,64.7235107421875,4
5964.68115234375,60.74028396606445,4
8366.87890625,89.4041519165039,4
